video_name,seq,new_finger_x,new_finger_y,new_thumb_x,new_thumb_y
P60_R_10s_lowfps.mp4,img016.png,224.014102,390.7004648,245.309126,405.6069821
P60_R_10s_lowfps.mp4,img017.png,224.014102,380.0529524,243.179624,407.7364846
P60_R_10s_lowfps.mp4,img018.png,209.107584,380.0529524,232.532112,426.902007
P60_R_10s_lowfps.mp4,img019.png,224.014102,333.2038978,245.309126,411.9954896
P60_R_10s_lowfps.mp4,img020.png,226.143604,324.6858878,243.179624,441.8085243
P60_R_10s_lowfps.mp4,img021.png,253.827136,250.1533009,255.956639,424.7725045
P60_R_10s_lowfps.mp4,img022.png,258.086141,228.8582761,258.086141,431.1610119
P60_R_10s_lowfps.mp4,img023.png,296.417186,190.5272314,272.992659,416.2544946
P60_R_10s_lowfps.mp4,img024.png,292.158181,190.5272314,270.863156,431.1610119
P60_R_10s_lowfps.mp4,img025.png,294.287684,188.397729,272.992659,426.902007
P60_R_10s_lowfps.mp4,img026.png,279.381166,201.1747438,262.345146,441.8085243
P60_R_10s_lowfps.mp4,img027.png,287.899176,194.7862364,264.474649,424.7725045
P60_R_10s_lowfps.mp4,img028.png,264.474649,220.3402662,255.956639,448.1970318
P60_R_10s_lowfps.mp4,img029.png,281.510669,205.4337488,255.956639,433.2905144
P60_R_10s_lowfps.mp4,img030.png,275.122161,218.2107637,258.086141,435.4200169
P60_R_10s_lowfps.mp4,img031.png,255.956639,237.376286,251.697634,437.5495194
P60_R_10s_lowfps.mp4,img032.png,266.604151,224.5992712,255.956639,426.902007
P60_R_10s_lowfps.mp4,img033.png,251.697634,256.5418084,249.568131,433.2905144
P60_R_10s_lowfps.mp4,img034.png,255.956639,243.7647935,260.215644,420.5134995
P60_R_10s_lowfps.mp4,img035.png,236.791117,279.9663357,245.309126,437.5495194
P60_R_10s_lowfps.mp4,img036.png,255.956639,256.5418084,258.086141,407.7364846
P60_R_10s_lowfps.mp4,img037.png,230.402609,299.131858,241.050121,437.5495194
P60_R_10s_lowfps.mp4,img038.png,262.345146,256.5418084,270.863156,386.4414598
P60_R_10s_lowfps.mp4,img039.png,224.014102,311.9088729,238.920619,426.902007
P60_R_10s_lowfps.mp4,img040.png,245.309126,286.3548431,262.345146,403.4774797
P60_R_10s_lowfps.mp4,img041.png,219.755097,331.0743953,249.568131,399.2184747
P60_R_10s_lowfps.mp4,img042.png,230.402609,335.3334002,258.086141,397.0889722
P60_R_10s_lowfps.mp4,img043.png,219.755097,348.1104151,251.697634,399.2184747
P60_R_10s_lowfps.mp4,img044.png,243.179624,354.4989226,258.086141,394.9594697
P60_R_10s_lowfps.mp4,img045.png,224.014102,371.5349424,249.568131,407.7364846
P60_R_10s_lowfps.mp4,img046.png,238.920619,373.6644449,266.604151,394.9594697
P60_R_10s_lowfps.mp4,img047.png,219.755097,403.4774797,249.568131,420.5134995
P60_R_10s_lowfps.mp4,img048.png,251.697634,360.88743,270.863156,386.4414598
P60_R_10s_lowfps.mp4,img049.png,211.237087,418.383997,241.050121,437.5495194
P60_R_10s_lowfps.mp4,img050.png,234.661614,360.88743,260.215644,403.4774797
P60_R_10s_lowfps.mp4,img051.png,211.237087,377.9234499,241.050121,439.6790219
P60_R_10s_lowfps.mp4,img052.png,241.050121,301.2613605,258.086141,403.4774797
P60_R_10s_lowfps.mp4,img053.png,211.237087,343.8514102,234.661614,452.4560368
P60_R_10s_lowfps.mp4,img054.png,249.568131,269.3188233,262.345146,407.7364846
P60_R_10s_lowfps.mp4,img055.png,230.402609,292.7433506,249.568131,441.8085243
P60_R_10s_lowfps.mp4,img056.png,236.791117,269.3188233,253.827136,431.1610119
P60_R_10s_lowfps.mp4,img057.png,253.827136,250.1533009,260.215644,416.2544946
P60_R_10s_lowfps.mp4,img058.png,245.309126,265.0598183,253.827136,439.6790219
P60_R_10s_lowfps.mp4,img059.png,277.251664,218.2107637,272.992659,401.3479772
P60_R_10s_lowfps.mp4,img060.png,251.697634,254.4123059,258.086141,437.5495194
P60_R_10s_lowfps.mp4,img061.png,298.546688,205.4337488,285.769674,380.0529524
P60_R_10s_lowfps.mp4,img062.png,236.791117,273.5778282,258.086141,437.5495194
P60_R_10s_lowfps.mp4,img063.png,285.769674,207.5632513,290.028679,390.7004648
P60_R_10s_lowfps.mp4,img064.png,277.251664,220.3402662,277.251664,405.6069821
P60_R_10s_lowfps.mp4,img065.png,266.604151,239.5057885,268.733654,414.1249921
P60_R_10s_lowfps.mp4,img066.png,281.510669,216.0812612,279.381166,392.8299673
P60_R_10s_lowfps.mp4,img067.png,255.956639,254.4123059,262.345146,422.643002
P60_R_10s_lowfps.mp4,img068.png,298.546688,201.1747438,287.899176,384.3119573
P60_R_10s_lowfps.mp4,img069.png,241.050121,277.8368332,255.956639,429.0315095
P60_R_10s_lowfps.mp4,img070.png,283.640171,218.2107637,285.769674,377.9234499
P60_R_10s_lowfps.mp4,img071.png,232.532112,282.0958382,253.827136,426.902007
P60_R_10s_lowfps.mp4,img072.png,266.604151,239.5057885,272.992659,392.8299673
P60_R_10s_lowfps.mp4,img073.png,243.179624,284.2253407,258.086141,411.9954896
P60_R_10s_lowfps.mp4,img074.png,260.215644,262.9303158,270.863156,392.8299673
P60_R_10s_lowfps.mp4,img075.png,238.920619,288.4843456,260.215644,407.7364846
P60_R_10s_lowfps.mp4,img076.png,234.661614,297.0023556,264.474649,407.7364846
P60_R_10s_lowfps.mp4,img077.png,234.661614,311.9088729,260.215644,407.7364846
P60_R_10s_lowfps.mp4,img078.png,206.978082,354.4989226,247.438629,424.7725045
P60_R_10s_lowfps.mp4,img079.png,245.309126,305.5203655,268.733654,380.0529524
P60_R_10s_lowfps.mp4,img080.png,192.071564,414.1249921,232.532112,448.1970318
P60_R_10s_lowfps.mp4,img081.png,232.532112,345.9809126,262.345146,392.8299673
P60_R_10s_lowfps.mp4,img082.png,183.553554,433.2905144,219.755097,458.8445442
P60_R_10s_lowfps.mp4,img083.png,230.402609,360.88743,258.086141,401.3479772
P60_R_10s_lowfps.mp4,img084.png,187.812559,431.1610119,221.884599,460.9740467
P60_R_10s_lowfps.mp4,img085.png,217.625594,382.1824548,249.568131,411.9954896
P60_R_10s_lowfps.mp4,img086.png,189.942062,435.4200169,219.755097,452.4560368
P60_R_10s_lowfps.mp4,img087.png,211.237087,401.3479772,232.532112,429.0315095
P60_R_10s_lowfps.mp4,img088.png,194.201067,416.2544946,226.143604,448.1970318
P60_R_10s_lowfps.mp4,img089.png,198.460072,414.1249921,228.273107,446.0675293
P60_R_10s_lowfps.mp4,img090.png,200.589574,382.1824548,232.532112,435.4200169
P60_R_10s_lowfps.mp4,img091.png,198.460072,386.4414598,226.143604,454.5855392
P60_R_10s_lowfps.mp4,img092.png,209.107584,331.0743953,228.273107,439.6790219
P60_R_10s_lowfps.mp4,img093.png,211.237087,341.7219077,236.791117,443.9380268
P60_R_10s_lowfps.mp4,img094.png,213.366589,328.9448928,234.661614,439.6790219
P60_R_10s_lowfps.mp4,img095.png,241.050121,277.8368332,253.827136,416.2544946
P60_R_10s_lowfps.mp4,img096.png,215.496092,322.5563853,243.179624,443.9380268
P60_R_10s_lowfps.mp4,img097.png,264.474649,252.2828034,272.992659,401.3479772
P60_R_10s_lowfps.mp4,img098.png,230.402609,303.390863,249.568131,433.2905144
P60_R_10s_lowfps.mp4,img099.png,272.992659,235.2467836,281.510669,392.8299673
P60_R_10s_lowfps.mp4,img100.png,234.661614,273.5778282,251.697634,441.8085243
P60_R_10s_lowfps.mp4,img101.png,262.345146,235.2467836,279.381166,407.7364846
P60_R_10s_lowfps.mp4,img102.png,249.568131,250.1533009,255.956639,426.902007
P60_R_10s_lowfps.mp4,img103.png,253.827136,243.7647935,262.345146,429.0315095
P60_R_10s_lowfps.mp4,img104.png,268.733654,220.3402662,264.474649,426.902007
P60_R_10s_lowfps.mp4,img105.png,241.050121,248.0237985,260.215644,465.2330517
P60_R_10s_lowfps.mp4,img106.png,279.381166,211.8222563,272.992659,429.0315095
P60_R_10s_lowfps.mp4,img107.png,255.956639,241.635291,255.956639,473.7510616
P60_R_10s_lowfps.mp4,img108.png,300.676191,184.138724,281.510669,414.1249921
P60_R_10s_lowfps.mp4,img109.png,213.366589,288.4843456,232.532112,505.6935988
P60_R_10s_lowfps.mp4,img110.png,302.805693,184.138724,290.028679,409.8659871
P60_R_10s_lowfps.mp4,img111.png,238.920619,256.5418084,249.568131,473.7510616
P60_R_10s_lowfps.mp4,img112.png,302.805693,184.138724,300.676191,407.7364846
P60_R_10s_lowfps.mp4,img113.png,236.791117,248.0237985,251.697634,475.8805641
P60_R_10s_lowfps.mp4,img114.png,287.899176,196.9157389,294.287684,422.643002
P60_R_10s_lowfps.mp4,img115.png,255.956639,222.4697687,266.604151,446.0675293
P60_R_10s_lowfps.mp4,img116.png,281.510669,209.6927538,285.769674,431.1610119
P60_R_10s_lowfps.mp4,img117.png,272.992659,220.3402662,277.251664,435.4200169
P60_R_10s_lowfps.mp4,img118.png,251.697634,248.0237985,268.733654,454.5855392
P60_R_10s_lowfps.mp4,img119.png,270.863156,216.0812612,279.381166,424.7725045
P60_R_10s_lowfps.mp4,img120.png,234.661614,271.4483258,253.827136,467.3625541
P60_R_10s_lowfps.mp4,img121.png,266.604151,235.2467836,279.381166,422.643002
P60_R_10s_lowfps.mp4,img122.png,221.884599,294.8728531,247.438629,456.7150417
P60_R_10s_lowfps.mp4,img123.png,245.309126,256.5418084,266.604151,422.643002
P60_R_10s_lowfps.mp4,img124.png,198.460072,331.0743953,232.532112,473.7510616
P60_R_10s_lowfps.mp4,img125.png,224.014102,297.0023556,255.956639,426.902007
P60_R_10s_lowfps.mp4,img126.png,192.071564,371.5349424,221.884599,467.3625541
P60_R_10s_lowfps.mp4,img127.png,204.848579,360.88743,236.791117,446.0675293
P60_R_10s_lowfps.mp4,img128.png,204.848579,399.2184747,232.532112,446.0675293
P60_R_10s_lowfps.mp4,img129.png,187.812559,429.0315095,219.755097,463.1035492
P60_R_10s_lowfps.mp4,img130.png,206.978082,407.7364846,236.791117,435.4200169
P60_R_10s_lowfps.mp4,img131.png,177.165047,467.3625541,211.237087,484.398574
P60_R_10s_lowfps.mp4,img132.png,202.719077,405.6069821,236.791117,433.2905144
P60_R_10s_lowfps.mp4,img133.png,170.77654,478.0100665,200.589574,501.4345939
P60_R_10s_lowfps.mp4,img134.png,189.942062,422.643002,230.402609,452.4560368
P60_R_10s_lowfps.mp4,img135.png,183.553554,452.4560368,213.366589,475.8805641
P60_R_10s_lowfps.mp4,img136.png,175.035545,446.0675293,217.625594,478.0100665
P60_R_10s_lowfps.mp4,img137.png,194.201067,397.0889722,226.143604,448.1970318
P60_R_10s_lowfps.mp4,img138.png,166.517535,450.3265343,204.848579,503.5640963
P60_R_10s_lowfps.mp4,img139.png,204.848579,333.2038978,236.791117,435.4200169
P60_R_10s_lowfps.mp4,img140.png,162.25853,397.0889722,206.978082,501.4345939
P60_R_10s_lowfps.mp4,img141.png,213.366589,299.131858,245.309126,446.0675293
P60_R_10s_lowfps.mp4,img142.png,196.330569,335.3334002,221.884599,478.0100665
P60_R_10s_lowfps.mp4,img143.png,202.719077,322.5563853,230.402609,480.139569
P60_R_10s_lowfps.mp4,img144.png,224.014102,269.3188233,241.050121,443.9380268
P60_R_10s_lowfps.mp4,img145.png,187.812559,341.7219077,226.143604,501.4345939
P60_R_10s_lowfps.mp4,img146.png,249.568131,239.5057885,266.604151,420.5134995
P60_R_10s_lowfps.mp4,img147.png,183.553554,328.9448928,221.884599,501.4345939
P60_R_10s_lowfps.mp4,img148.png,251.697634,235.2467836,270.863156,435.4200169
P60_R_10s_lowfps.mp4,img149.png,213.366589,279.9663357,243.179624,478.0100665
P60_R_10s_lowfps.mp4,img150.png,260.215644,233.1172811,279.381166,435.4200169
P60_R_10s_lowfps.mp4,img151.png,260.215644,224.5992712,266.604151,439.6790219
P60_R_10s_lowfps.mp4,img152.png,224.014102,275.7073307,253.827136,484.398574
P60_R_10s_lowfps.mp4,img153.png,283.640171,194.7862364,296.417186,403.4774797
P60_R_10s_lowfps.mp4,img154.png,217.625594,284.2253407,249.568131,499.3050914
P60_R_10s_lowfps.mp4,img155.png,300.676191,186.2682265,300.676191,418.383997
P60_R_10s_lowfps.mp4,img156.png,241.050121,250.1533009,264.474649,471.6215591
P60_R_10s_lowfps.mp4,img157.png,270.863156,211.8222563,294.287684,439.6790219
P60_R_10s_lowfps.mp4,img158.png,283.640171,199.0452414,283.640171,424.7725045
P60_R_10s_lowfps.mp4,img159.png,228.273107,260.8008134,264.474649,486.5280765
P60_R_10s_lowfps.mp4,img160.png,296.417186,186.2682265,294.287684,407.7364846
P60_R_10s_lowfps.mp4,img161.png,219.755097,282.0958382,249.568131,486.5280765
P60_R_10s_lowfps.mp4,img162.png,262.345146,226.7287736,285.769674,426.902007
P60_R_10s_lowfps.mp4,img163.png,215.496092,286.3548431,243.179624,467.3625541
YC06_R_10s_lowfps.mp4,img000.png,261.158181,274.9732016,239.863156,300.5272314
YC06_R_10s_lowfps.mp4,img001.png,261.158181,277.1027041,244.122161,300.5272314
YC06_R_10s_lowfps.mp4,img002.png,261.158181,277.1027041,244.122161,298.397729
YC06_R_10s_lowfps.mp4,img003.png,265.417186,279.2322066,241.992659,300.5272314
YC06_R_10s_lowfps.mp4,img004.png,263.287684,277.1027041,244.122161,298.397729
YC06_R_10s_lowfps.mp4,img005.png,259.028679,279.2322066,244.122161,302.6567339
YC06_R_10s_lowfps.mp4,img006.png,263.287684,277.1027041,246.251664,298.397729
YC06_R_10s_lowfps.mp4,img007.png,265.417186,279.2322066,241.992659,302.6567339
YC06_R_10s_lowfps.mp4,img008.png,263.287684,279.2322066,246.251664,300.5272314
YC06_R_10s_lowfps.mp4,img009.png,263.287684,281.3617091,239.863156,300.5272314
YC06_R_10s_lowfps.mp4,img010.png,261.158181,281.3617091,241.992659,302.6567339
YC06_R_10s_lowfps.mp4,img011.png,261.158181,279.2322066,244.122161,302.6567339
YC06_R_10s_lowfps.mp4,img012.png,263.287684,281.3617091,241.992659,306.9157389
YC06_R_10s_lowfps.mp4,img013.png,259.028679,272.8436992,237.733654,302.6567339
YC06_R_10s_lowfps.mp4,img014.png,322.913753,142.9440477,229.215644,323.9517587
YC06_R_10s_lowfps.mp4,img015.png,405.96435,74.79996831,205.791117,355.894296
YC06_R_10s_lowfps.mp4,img016.png,329.30226,134.4260378,212.179624,338.8582761
YC06_R_10s_lowfps.mp4,img017.png,263.287684,283.4912116,244.122161,304.7862364
YC06_R_10s_lowfps.mp4,img018.png,276.064698,283.4912116,252.640171,300.5272314
YC06_R_10s_lowfps.mp4,img019.png,305.877733,215.3471321,261.158181,304.7862364
YC06_R_10s_lowfps.mp4,img020.png,423.00037,83.31797824,227.086141,332.4697687
YC06_R_10s_lowfps.mp4,img021.png,546.511514,38.59842611,212.179624,336.7287736
YC06_R_10s_lowfps.mp4,img022.png,273.935196,272.8436992,252.640171,300.5272314
YC06_R_10s_lowfps.mp4,img023.png,282.453206,274.9732016,259.028679,296.2682265
YC06_R_10s_lowfps.mp4,img024.png,312.266241,208.9586247,256.899176,298.397729
YC06_R_10s_lowfps.mp4,img025.png,427.259375,76.92947079,227.086141,321.8222563
YC06_R_10s_lowfps.mp4,img026.png,444.295395,66.28195838,210.050121,336.7287736
YC06_R_10s_lowfps.mp4,img027.png,273.935196,260.0666843,241.992659,304.7862364
YC06_R_10s_lowfps.mp4,img028.png,286.712211,274.9732016,250.510669,294.138724
YC06_R_10s_lowfps.mp4,img029.png,293.100718,247.2896694,261.158181,289.879719
YC06_R_10s_lowfps.mp4,img030.png,405.96435,85.44748072,237.733654,311.1747438
YC06_R_10s_lowfps.mp4,img031.png,454.942907,64.1524559,216.438629,326.0812612
YC06_R_10s_lowfps.mp4,img032.png,361.244798,123.7785254,222.827136,317.5632513
YC06_R_10s_lowfps.mp4,img033.png,295.230221,270.7141967,267.546688,287.7502165
YC06_R_10s_lowfps.mp4,img034.png,299.489226,262.1961868,273.935196,283.4912116
YC06_R_10s_lowfps.mp4,img035.png,391.057832,125.9080279,259.028679,294.138724
YC06_R_10s_lowfps.mp4,img036.png,495.403454,64.1524559,222.827136,319.6927538
YC06_R_10s_lowfps.mp4,img037.png,465.590419,66.28195838,212.179624,326.0812612
YC06_R_10s_lowfps.mp4,img038.png,286.712211,225.9946446,246.251664,298.397729
YC06_R_10s_lowfps.mp4,img039.png,280.323703,274.9732016,256.899176,294.138724
YC06_R_10s_lowfps.mp4,img040.png,284.582708,266.4551917,254.769674,296.2682265
YC06_R_10s_lowfps.mp4,img041.png,354.85629,121.6490229,229.215644,315.4337488
YC06_R_10s_lowfps.mp4,img042.png,433.647882,66.28195838,201.532112,334.5992712
YC06_R_10s_lowfps.mp4,img043.png,348.467783,119.5195204,205.791117,326.0812612
YC06_R_10s_lowfps.mp4,img044.png,273.935196,277.1027041,252.640171,300.5272314
YC06_R_10s_lowfps.mp4,img045.png,282.453206,274.9732016,256.899176,294.138724
YC06_R_10s_lowfps.mp4,img046.png,312.266241,183.4045949,244.122161,298.397729
YC06_R_10s_lowfps.mp4,img047.png,420.870867,72.67046583,203.661614,332.4697687
YC06_R_10s_lowfps.mp4,img048.png,448.554399,62.02295342,190.884599,343.1172811
YC06_R_10s_lowfps.mp4,img049.png,350.597285,121.6490229,205.791117,328.2107637
YC06_R_10s_lowfps.mp4,img050.png,271.805693,272.8436992,252.640171,296.2682265
YC06_R_10s_lowfps.mp4,img051.png,276.064698,277.1027041,259.028679,296.2682265
YC06_R_10s_lowfps.mp4,img052.png,293.100718,219.6061371,250.510669,296.2682265
YC06_R_10s_lowfps.mp4,img053.png,399.575842,87.5769832,216.438629,319.6927538
YC06_R_10s_lowfps.mp4,img054.png,437.906887,66.28195838,203.661614,332.4697687
YC06_R_10s_lowfps.mp4,img055.png,278.194201,225.9946446,235.604151,309.0452414
YC06_R_10s_lowfps.mp4,img056.png,282.453206,272.8436992,259.028679,296.2682265
YC06_R_10s_lowfps.mp4,img057.png,301.618728,221.7356396,265.417186,285.6207141
YC06_R_10s_lowfps.mp4,img058.png,433.647882,74.79996831,231.345146,309.0452414
YC06_R_10s_lowfps.mp4,img059.png,499.662459,55.63444597,207.920619,328.2107637
YC06_R_10s_lowfps.mp4,img060.png,491.144449,57.76394845,203.661614,326.0812612
YC06_R_10s_lowfps.mp4,img061.png,282.453206,225.9946446,244.122161,294.138724
YC06_R_10s_lowfps.mp4,img062.png,278.194201,266.4551917,267.546688,289.879719
YC06_R_10s_lowfps.mp4,img063.png,278.194201,260.0666843,265.417186,289.879719
YC06_R_10s_lowfps.mp4,img064.png,356.985793,121.6490229,237.733654,302.6567339
YC06_R_10s_lowfps.mp4,img065.png,448.554399,64.1524559,210.050121,321.8222563
YC06_R_10s_lowfps.mp4,img066.png,382.539823,96.09499313,203.661614,326.0812612
YC06_R_10s_lowfps.mp4,img067.png,263.287684,274.9732016,246.251664,294.138724
YC06_R_10s_lowfps.mp4,img068.png,267.546688,272.8436992,254.769674,292.0092215
YC06_R_10s_lowfps.mp4,img069.png,301.618728,187.6635999,248.381166,298.397729
YC06_R_10s_lowfps.mp4,img070.png,405.96435,79.05897328,214.309126,313.3042463
YC06_R_10s_lowfps.mp4,img071.png,435.777385,62.02295342,195.143604,330.3402662
YC06_R_10s_lowfps.mp4,img072.png,265.417186,232.383152,227.086141,309.0452414
YC06_R_10s_lowfps.mp4,img073.png,252.640171,285.6207141,244.122161,309.0452414
YC06_R_10s_lowfps.mp4,img074.png,256.899176,287.7502165,241.992659,309.0452414
YC06_R_10s_lowfps.mp4,img075.png,288.841713,185.5340974,231.345146,306.9157389
YC06_R_10s_lowfps.mp4,img076.png,405.96435,72.67046583,205.791117,330.3402662
YC06_R_10s_lowfps.mp4,img077.png,376.151315,93.96549065,201.532112,332.4697687
YC06_R_10s_lowfps.mp4,img078.png,252.640171,279.2322066,237.733654,302.6567339
YC06_R_10s_lowfps.mp4,img079.png,263.287684,270.7141967,252.640171,300.5272314
YC06_R_10s_lowfps.mp4,img080.png,314.395743,170.62758,246.251664,294.138724
YC06_R_10s_lowfps.mp4,img081.png,435.777385,66.28195838,212.179624,323.9517587
YC06_R_10s_lowfps.mp4,img082.png,454.942907,62.02295342,188.755097,334.5992712
YC06_R_10s_lowfps.mp4,img083.png,318.654748,142.9440477,207.920619,319.6927538
YC06_R_10s_lowfps.mp4,img084.png,256.899176,283.4912116,241.992659,302.6567339
YC06_R_10s_lowfps.mp4,img085.png,263.287684,279.2322066,250.510669,302.6567339
YC06_R_10s_lowfps.mp4,img086.png,286.712211,191.9226048,241.992659,304.7862364
YC06_R_10s_lowfps.mp4,img087.png,391.057832,83.31797824,201.532112,326.0812612
YC06_R_10s_lowfps.mp4,img088.png,412.352857,66.28195838,186.625594,336.7287736
YC06_R_10s_lowfps.mp4,img089.png,250.510669,266.4551917,231.345146,313.3042463
YC06_R_10s_lowfps.mp4,img090.png,246.251664,292.0092215,235.604151,315.4337488
YC06_R_10s_lowfps.mp4,img091.png,244.122161,289.879719,231.345146,311.1747438
YC06_R_10s_lowfps.mp4,img092.png,290.971216,181.2750924,220.697634,313.3042463
YC06_R_10s_lowfps.mp4,img093.png,399.575842,76.92947079,188.755097,338.8582761
YC06_R_10s_lowfps.mp4,img094.png,410.223355,72.67046583,175.978082,349.5057885
YC06_R_10s_lowfps.mp4,img095.png,256.899176,230.2536495,214.309126,315.4337488
YC06_R_10s_lowfps.mp4,img096.png,246.251664,287.7502165,235.604151,315.4337488
YC06_R_10s_lowfps.mp4,img097.png,246.251664,285.6207141,233.474649,313.3042463
YC06_R_10s_lowfps.mp4,img098.png,282.453206,162.1095701,210.050121,323.9517587
YC06_R_10s_lowfps.mp4,img099.png,365.503803,85.44748072,180.237087,343.1172811
YC06_R_10s_lowfps.mp4,img100.png,295.230221,149.3325552,193.014102,334.5992712
YC06_R_10s_lowfps.mp4,img101.png,237.733654,292.0092215,220.697634,313.3042463
YC06_R_10s_lowfps.mp4,img102.png,235.604151,298.397729,220.697634,317.5632513
YC06_R_10s_lowfps.mp4,img103.png,248.381166,228.124147,218.568131,311.1747438
YC06_R_10s_lowfps.mp4,img104.png,327.172758,119.5195204,197.273107,330.3402662
YC06_R_10s_lowfps.mp4,img105.png,365.503803,89.70648569,184.496092,338.8582761
YC06_R_10s_lowfps.mp4,img106.png,344.208778,100.3539981,188.755097,338.8582761
YC06_R_10s_lowfps.mp4,img107.png,235.604151,268.5846942,218.568131,311.1747438
YC06_R_10s_lowfps.mp4,img108.png,244.122161,283.4912116,229.215644,309.0452414
YC06_R_10s_lowfps.mp4,img109.png,248.381166,274.9732016,233.474649,304.7862364
YC06_R_10s_lowfps.mp4,img110.png,314.395743,140.8145453,218.568131,313.3042463
YC06_R_10s_lowfps.mp4,img111.png,386.798828,76.92947079,190.884599,343.1172811
YC06_R_10s_lowfps.mp4,img112.png,365.503803,91.83598817,184.496092,343.1172811
YC06_R_10s_lowfps.mp4,img113.png,239.863156,274.9732016,220.697634,321.8222563
YC06_R_10s_lowfps.mp4,img114.png,241.992659,292.0092215,227.086141,317.5632513
YC06_R_10s_lowfps.mp4,img115.png,237.733654,274.9732016,229.215644,313.3042463
YC06_R_10s_lowfps.mp4,img116.png,329.30226,108.872008,188.755097,336.7287736
YC06_R_10s_lowfps.mp4,img117.png,388.92833,76.92947079,171.719077,358.0237985
YC06_R_10s_lowfps.mp4,img118.png,352.726788,93.96549065,178.107584,349.5057885
YC06_R_10s_lowfps.mp4,img119.png,233.474649,294.138724,220.697634,317.5632513
YC06_R_10s_lowfps.mp4,img120.png,227.086141,304.7862364,214.309126,328.2107637
YC06_R_10s_lowfps.mp4,img121.png,229.215644,294.138724,214.309126,321.8222563
YC06_R_10s_lowfps.mp4,img122.png,276.064698,168.4980775,210.050121,323.9517587
YC06_R_10s_lowfps.mp4,img123.png,363.3743,85.44748072,188.755097,343.1172811
YC06_R_10s_lowfps.mp4,img124.png,348.467783,98.22449562,193.014102,338.8582761
YC06_R_10s_lowfps.mp4,img125.png,237.733654,274.9732016,235.604151,306.9157389
YC06_R_10s_lowfps.mp4,img126.png,252.640171,279.2322066,252.640171,302.6567339
YC06_R_10s_lowfps.mp4,img127.png,263.287684,247.2896694,252.640171,292.0092215
YC06_R_10s_lowfps.mp4,img128.png,327.172758,125.9080279,222.827136,313.3042463
YC06_R_10s_lowfps.mp4,img129.png,384.669325,76.92947079,195.143604,326.0812612
YC06_R_10s_lowfps.mp4,img130.png,397.44634,74.79996831,193.014102,328.2107637
YC06_R_10s_lowfps.mp4,img131.png,248.381166,236.642157,227.086141,309.0452414
YC06_R_10s_lowfps.mp4,img132.png,244.122161,285.6207141,235.604151,315.4337488
YC06_R_10s_lowfps.mp4,img133.png,239.863156,279.2322066,237.733654,306.9157389
YC06_R_10s_lowfps.mp4,img134.png,290.971216,157.8505651,224.956639,311.1747438
YC06_R_10s_lowfps.mp4,img135.png,367.633305,83.31797824,195.143604,338.8582761
YC06_R_10s_lowfps.mp4,img136.png,378.280818,74.79996831,184.496092,347.376286
YC06_R_10s_lowfps.mp4,img137.png,229.215644,264.3256892,224.956639,311.1747438
YC06_R_10s_lowfps.mp4,img138.png,231.345146,283.4912116,237.733654,313.3042463
YC06_R_10s_lowfps.mp4,img139.png,246.251664,234.5126545,235.604151,306.9157389
YC06_R_10s_lowfps.mp4,img140.png,335.690768,102.4835006,199.402609,334.5992712
YC06_R_10s_lowfps.mp4,img141.png,388.92833,70.54096335,173.848579,349.5057885
YC06_R_10s_lowfps.mp4,img142.png,393.187335,72.67046583,178.107584,349.5057885
YC06_R_10s_lowfps.mp4,img143.png,239.863156,232.383152,216.438629,321.8222563
YC06_R_10s_lowfps.mp4,img144.png,218.568131,298.397729,222.827136,328.2107637
YC06_R_10s_lowfps.mp4,img145.png,216.438629,296.2682265,214.309126,323.9517587
YC06_R_10s_lowfps.mp4,img146.png,265.417186,166.3685751,201.532112,332.4697687
YC06_R_10s_lowfps.mp4,img147.png,342.079275,96.09499313,178.107584,351.635291
YC06_R_10s_lowfps.mp4,img148.png,325.043256,106.7425055,182.366589,347.376286
YC06_R_10s_lowfps.mp4,img149.png,224.956639,257.9371818,222.827136,315.4337488
YC06_R_10s_lowfps.mp4,img150.png,222.827136,287.7502165,227.086141,317.5632513
YC06_R_10s_lowfps.mp4,img151.png,231.345146,260.0666843,227.086141,311.1747438
YC06_R_10s_lowfps.mp4,img152.png,301.618728,121.6490229,188.755097,336.7287736
YC06_R_10s_lowfps.mp4,img153.png,359.115295,83.31797824,165.330569,353.7647935
YC06_R_10s_lowfps.mp4,img154.png,325.043256,104.6130031,178.107584,345.2467836
YC06_R_10s_lowfps.mp4,img155.png,220.697634,287.7502165,220.697634,317.5632513
YC06_R_10s_lowfps.mp4,img156.png,218.568131,296.2682265,216.438629,326.0812612
YC06_R_10s_lowfps.mp4,img157.png,214.309126,298.397729,207.920619,326.0812612
YC06_R_10s_lowfps.mp4,img158.png,286.712211,138.6850428,180.237087,347.376286
YC06_R_10s_lowfps.mp4,img159.png,339.949773,96.09499313,171.719077,351.635291
YC06_R_10s_lowfps.mp4,img160.png,252.640171,191.9226048,193.014102,330.3402662
YC06_R_10s_lowfps.mp4,img161.png,229.215644,289.879719,222.827136,317.5632513
YC06_R_10s_lowfps.mp4,img162.png,239.863156,287.7502165,233.474649,315.4337488
YC06_R_10s_lowfps.mp4,img163.png,278.194201,181.2750924,218.568131,317.5632513
YC06_R_10s_lowfps.mp4,img164.png,344.208778,93.96549065,186.625594,340.9877786
YC08_R_10s_lowfps.mp4,img000.png,196.467783,259.1747438,111.287684,561.5640963
YC08_R_10s_lowfps.mp4,img001.png,194.33828,261.3042463,109.158181,561.5640963
